,user_id,lang,date,is_weekend,year,text,lat,lng,governorate,area,links,level,place_id,types
1507,1.06e+18,en,2019-10-07 17:57:00,False,2019,"I'm at Dar Al Shifa Hospital in Kuwait City, Hawalli Governorate ",29.335691,48.018818,Hawalli,Hawalli,['https://t.co/Nrxprpjo9T'],1.0,GhIJwI9q2O9VPUARvknToGgCSEA,"['cafe', 'establishment', 'food', 'point_of_interest', 'store', 'plus_code', 'route', 'street_address', 'neighborhood', 'political', 'locality', 'political', 'administrative_area_level_1', 'political', 'country', 'political']"
1508,1.06e+18,en,2019-12-19 16:13:00,False,2019,"I'm at Souq Al Mubarakiya in Kuwait City, Al Asimah ",29.373816,47.972645,Capital,Qibla,['https://t.co/7VDPh8OkZs'],3.0,GhIJtrjGZ7JfPUARGM-goX_8R0A,"['clothing_store', 'establishment', 'point_of_interest', 'store', 'premise', 'route', 'plus_code', 'political', 'sublocality', 'sublocality_level_1', 'locality', 'political', 'administrative_area_level_1', 'political', 'country', 'political']"
1509,1.06e+18,un,2019-09-10 22:22:00,False,2019,I'm at عالبحر ,29.341248,48.05118,Hawalli,Salmiya,['https://t.co/l6bsbbxV0E'],1.0,GhIJTtNnB1xXPUARyRr1EI0GSEA,"['establishment', 'gym', 'health', 'point_of_interest', 'plus_code', 'route', 'neighborhood', 'political', 'locality', 'political', 'administrative_area_level_1', 'political', 'country', 'political']"
1510,1.06e+18,ar,2020-02-14 19:40:00,True,2020,I'm at جمعيه هديه السخيفه ,29.149815,48.088997,Ahmadi,Hadiya,['https://t.co/P6LOBSjJ3j'],2.0,GhIJQ3OdRlomPUARlzjyQGQLSEA,"['establishment', 'food', 'point_of_interest', 'restaurant', 'premise', 'plus_code', 'route', 'neighborhood', 'political', 'locality', 'political', 'administrative_area_level_1', 'political', 'country', 'political']"
1511,2994826200.0,en,2018-09-19 22:56:00,False,2018,"I'm at Pick Yo in Al Kuwayt, Hawalli ",29.313208,47.984924,Capital,Qortuba,['https://t.co/XdOQb45X7J'],,,
1512,2994826200.0,en,2020-08-03 20:12:00,False,2020,I'm at Qurtuba in Kuwait ,29.312054,47.987274,Capital,Qortuba,['https://t.co/7D78FjSxpS'],2.0,GhIJA5ZcxeJPPUARdhiT_l7-R0A,"['establishment', 'point_of_interest', 'premise', 'plus_code', 'route', 'neighborhood', 'political', 'political', 'sublocality', 'sublocality_level_1', 'administrative_area_level_1', 'political', 'country', 'political']"
1513,2994826200.0,en,2018-10-24 17:14:00,False,2018,I'm at Liberation Tower ,29.3679,47.975338,Capital,Qibla,['https://t.co/gNdlq0IFXP'],3.0,GhIJyTLEsS5ePUAR5UUm4Nf8R0A,"['establishment', 'point_of_interest', 'premise', 'establishment', 'point_of_interest', 'transit_station', 'plus_code', 'route', 'neighborhood', 'political', 'political', 'sublocality', 'sublocality_level_1', 'locality', 'political', 'administrative_area_level_1', 'political', 'country', 'political']"
1514,2994826200.0,en,2019-05-02 20:16:00,False,2019,"I'm at % Arabica in Kuwait City, Al Asimah w/ @42h_ale ",29.329382,48.02868,Hawalli,Hawalli,['https://t.co/gpuEuF8Ipr'],,,
1515,2994826200.0,en,2018-07-06 21:12:00,True,2018,"I'm at Cozmo - Khairan Pearl in Kuwait City, Al Asimah ",28.662092,48.365486,Ahmadi,Sabah Al-Ahmad Al-Bahrya,['https://t.co/8CEUhqRFRl'],1.0,GhIJePF-3H6pPEARrJLIPsguSEA,"['establishment', 'food', 'point_of_interest', 'restaurant', 'plus_code', 'route', 'locality', 'political', 'neighborhood', 'political', 'administrative_area_level_1', 'political', 'country', 'political']"
1516,261901540.0,en,2018-12-28 21:30:00,True,2018,"I'm at Al-Raya Center in Kuwait City, Al Asimah ",29.37712,47.990566,Capital,Sharq,['https://t.co/NPLsdCqoXH'],3.0,GhIJ4qqy74pgPUARyEPf3cr-R0A,"['cafe', 'establishment', 'food', 'point_of_interest', 'store', 'street_address', 'establishment', 'point_of_interest', 'transit_station', 'plus_code', 'street_address', 'route', 'neighborhood', 'political', 'political', 'sublocality', 'sublocality_level_1', 'locality', 'political', 'administrative_area_level_1', 'political', 'country', 'political']"
1517,532962560.0,en,2018-01-12 16:16:00,True,2018,"I'm at 360\xb0 @Mall360 in Kuwait City, Al Asimah ",29.267807,47.992764,Hawalli,Zahra,['https://t.co/cWLWM3CXhK'],3.0,GhIJzqPi_45EPUARtVII5BL_R0A,"['establishment', 'food', 'point_of_interest', 'restaurant', 'street_address', 'premise', 'plus_code', 'route', 'neighborhood', 'political', 'locality', 'political', 'administrative_area_level_1', 'political', 'country', 'political']"
1518,2578200300.0,en,2018-06-25 00:17:00,False,2018,"I'm at Vox Cinema | Theater By Rhodes in Al Kuwayt, Al Farwaniyah ",29.304226,47.942917,Farwaniya,Al-Rai,['https://t.co/ogr7i8wzU2'],1.0,GhIJyZdQweFNPUAR1esWgbH4R0A,"['clothing_store', 'establishment', 'point_of_interest', 'store', 'plus_code', 'route', 'neighborhood', 'political', 'political', 'sublocality', 'sublocality_level_1', 'administrative_area_level_1', 'political', 'country', 'political']"
1519,2578200300.0,en,2018-07-06 02:59:00,True,2018,"I'm at Al-Surra in As-Surrah, Al Asimah ",29.313602,48.004215,Capital,Surra,['https://t.co/b1EYRYlGAq'],,,
1520,2578200300.0,en,2018-06-18 03:46:00,False,2018,I'm at Khalifa Resort ,28.894548,48.23635,Ahmadi,Shalihat,['https://t.co/S0t9VJ53Mo'],,,
1521,90336390.0,ar,2019-07-08 16:27:00,False,2019,الله يسعد الناس اللي مرت ولا ضرت..,29.248962,48.079136,Mubarak Al-Kabeer,Sabah Al-Salem,[],4.0,GhIJXvI_-bs_PUAR1_fhICEKSEA,"['establishment', 'point_of_interest', 'premise', 'street_address', 'street_address', 'plus_code', 'route', 'neighborhood', 'political', 'locality', 'political', 'administrative_area_level_1', 'political', 'country', 'political']"
1522,90336390.0,en,2020-06-08 10:05:00,False,2020,The more I annoy you the more I love you.,29.248962,48.07911,Mubarak Al-Kabeer,Sabah Al-Salem,[],4.0,GhIJXvI_-bs_PUARrmTHRiAKSEA,"['establishment', 'point_of_interest', 'premise', 'street_address', 'street_address', 'plus_code', 'route', 'neighborhood', 'political', 'locality', 'political', 'administrative_area_level_1', 'political', 'country', 'political']"
1523,90336390.0,en,2019-09-11 14:21:00,False,2019,@Heba9113 Happy birthday 🎊🎁🎂🎉🎈,29.248795,48.078793,Mubarak Al-Kabeer,Sabah Al-Salem,[],4.0,GhIJiGh0B7E_PUARrROX4xUKSEA,"['establishment', 'point_of_interest', 'premise', 'street_address', 'street_address', 'plus_code', 'route', 'neighborhood', 'political', 'locality', 'political', 'administrative_area_level_1', 'political', 'country', 'political']"
1524,90336390.0,en,2020-10-30 21:29:00,True,2020,"I'm at Thick in Kuwait City, Al Kuwayt ",29.352549,47.97968,Capital,Abdullah Al-Salem,['https://t.co/vyWMxYlJru'],,,
1525,2233822500.0,en,2020-05-19 06:44:00,False,2020,Just posted a photo @ Al Zahra (Kuwait) ,29.278,47.996,Hawalli,Zahra,['https://t.co/EBh3VB5nF4'],2.0,GhIJuUkMAitHPUARcmiR7Xz_R0A,"['premise', 'street_address', 'plus_code', 'establishment', 'lodging', 'point_of_interest', 'route', 'neighborhood', 'political', 'locality', 'political', 'administrative_area_level_1', 'political', 'country', 'political']"
1526,2233822500.0,en,2020-08-06 07:22:00,False,2020,Just posted a video @ Al Zahra (Kuwait) ,29.278,47.996,Hawalli,Zahra,['https://t.co/VVtde1JzJz'],2.0,GhIJuUkMAitHPUARcmiR7Xz_R0A,"['premise', 'street_address', 'plus_code', 'establishment', 'lodging', 'point_of_interest', 'route', 'neighborhood', 'political', 'locality', 'political', 'administrative_area_level_1', 'political', 'country', 'political']"
1527,2233822500.0,un,2018-02-11 22:56:00,False,2018,واااصل \U0001f923 @ Al Zahra (Kuwait) ,29.278,47.996,Hawalli,Zahra,['https://t.co/uOXBWcUOQ4'],2.0,GhIJuUkMAitHPUARcmiR7Xz_R0A,"['premise', 'street_address', 'plus_code', 'establishment', 'lodging', 'point_of_interest', 'route', 'neighborhood', 'political', 'locality', 'political', 'administrative_area_level_1', 'political', 'country', 'political']"
1528,2233822500.0,un,2020-09-26 23:29:00,True,2020,Just posted a photo @ Sabah Al-Ahmed صباح الأحمد ,28.80039,48.044415,Ahmadi,Sabah Al-Ahmad,['https://t.co/MCwTlU1U7r'],2.0,GhIJogvqW-bMPEAR1jkGZK8FSEA,"['establishment', 'point_of_interest', 'premise', 'plus_code', 'route', 'neighborhood', 'political', 'locality', 'political', 'administrative_area_level_1', 'political', 'country', 'political']"
1529,2233822500.0,ar,2018-11-11 19:50:00,False,2018,من يلومنا بحبك @ Kuwait ,29.166668,47.6,Jahra,Kabed,['https://t.co/iJEyQqSkSo'],,,
1530,9.38e+17,lv,2020-07-17 17:54:00,True,2020,I'm at Bnaider 258 in Al Aḩmadī ,28.79963,48.28045,Ahmadi,Shalihat,['https://t.co/bSu9zn1xYD'],,,
1531,9.38e+17,un,2020-03-02 00:53:00,False,2020,I'm at مزارع العبدلي Kuwait ,29.986637,47.689724,Jahra,Al-Rawdatain,['https://t.co/YUU3eQjaz4'],,,
1532,9.38e+17,in,2019-04-10 15:37:00,False,2019,💆🏼‍♀️💅🏼 (@ Violet Salon &amp; Spa) ,29.273264,47.908535,Farwaniya,Ardhiya - 6,['https://t.co/1Gvm0PI0Mb'],1.0,GhIJlCwnofRFPUARvCL430r0R0A,"['atm', 'establishment', 'finance', 'point_of_interest', 'plus_code', 'route', 'political', 'sublocality', 'sublocality_level_1', 'locality', 'political', 'administrative_area_level_1', 'political', 'country', 'political']"
1533,9.38e+17,tl,2018-11-27 18:24:00,False,2018,"I'm at Murouj in Sabhan, Kuwait City, Mubarak Al-kabeer ",29.261032,48.02193,Mubarak Al-Kabeer,Wosta,['https://t.co/36nRPUSVo7'],2.0,GhIJoTU__tJCPUARkGYsms4CSEA,"['establishment', 'food', 'point_of_interest', 'restaurant', 'premise', 'plus_code', 'route', 'administrative_area_level_1', 'political', 'country', 'political']"
1534,9.38e+17,en,2018-09-10 18:40:00,False,2018,\U0001f499\U0001f1f0\U0001f1fc (@ Al-Naser Sports Club in Al Farwaniyah Governorate) ,29.271307,47.9239,Farwaniya,Ardhiya - 6,['https://t.co/16NRKdf22q'],1.0,GhIJBi0kYHRFPUARH2PuWkL2R0A,"['convenience_store', 'establishment', 'food', 'point_of_interest', 'store', 'plus_code', 'route', 'political', 'sublocality', 'sublocality_level_1', 'locality', 'political', 'administrative_area_level_1', 'political', 'country', 'political']"
1535,9.38e+17,ca,2019-06-16 12:59:00,False,2019,"I'm at Al Shamam Restaurant |  مطعم الشمم in kuwait city, Kuwait ",29.357145,47.99838,Capital,Mansouriya,['https://t.co/dzQLJ52F0h'],2.0,GhIJEO7O2m1bPUARgH106sr_R0A,"['establishment', 'point_of_interest', 'premise', 'plus_code', 'route', 'neighborhood', 'political', 'political', 'sublocality', 'sublocality_level_1', 'administrative_area_level_1', 'political', 'country', 'political']"
1536,9.38e+17,en,2020-07-07 11:42:00,False,2020,"I'm at Starbucks in Al Khiran, Al Ahmadi ",28.66685,48.37527,Ahmadi,Sabah Al-Ahmad Al-Bahrya,['https://t.co/m3bdqQuejW'],1.0,GhIJbFZ9rraqPEARwJXs2AgwSEA,"['atm', 'establishment', 'finance', 'point_of_interest', 'plus_code', 'route', 'locality', 'political', 'neighborhood', 'political', 'administrative_area_level_1', 'political', 'country', 'political']"
1537,9.38e+17,en,2020-01-09 20:49:00,False,2020,"I'm at Rainboow_Juice in Kuwait City, Al Kuwayt ",29.3792,47.991272,Capital,Sharq,['https://t.co/OYPYrlVrsI'],3.0,GhIJqKROQBNhPUARYrg6AOL-R0A,"['establishment', 'lodging', 'point_of_interest', 'street_address', 'premise', 'plus_code', 'route', 'neighborhood', 'political', 'political', 'sublocality', 'sublocality_level_1', 'locality', 'political', 'administrative_area_level_1', 'political', 'country', 'political']"
1538,9.38e+17,ar,2020-11-07 01:22:00,True,2020,I'm at الجهراء ,29.352535,47.680706,Jahra,Jahra,['https://t.co/MqhdKT9kHI'],2.0,GhIJA7LXuz9aPUARchjMXyHXR0A,"['premise', 'establishment', 'point_of_interest', 'plus_code', 'route', 'street_address', 'neighborhood', 'political', 'political', 'sublocality', 'sublocality_level_1', 'locality', 'political', 'administrative_area_level_1', 'political', 'country', 'political']"
1539,9.38e+17,en,2019-08-16 23:41:00,True,2019,"I'm at @AlHamraTower in Sharq, Kuwait w/ @alalii3x @sixtys66 @jj52_x @bawhoum__ @h_alnassar_ @9243x @mem65_ @eim266… ",29.378529,47.992744,Capital,Sharq,['https://t.co/sDnYJPlvzz'],,,
1540,9.38e+17,en,2020-01-22 13:20:00,False,2020,"📍❤️ (@ 20 Grams Coffee - @20grams_kw in Kuwait City, Al Kuwayt) ",29.373419,47.980755,Capital,Sharq,['https://t.co/MHrE2CrkAI'],,,
1541,9.38e+17,en,2019-08-19 21:35:00,False,2019,"I'm at VOL.1 in Kuwait, Al Kuwayt ",29.341793,47.94266,Capital,Shuwaikh Industrial - 1,['https://t.co/DKtr3haqfk'],2.0,GhIJcQD9vn9XPUARqZ83Fan4R0A,"['clothing_store', 'establishment', 'point_of_interest', 'store', 'premise', 'plus_code', 'route', 'political', 'sublocality', 'sublocality_level_1', 'locality', 'political', 'administrative_area_level_1', 'political', 'country', 'political']"
1542,2898761000.0,lv,2017-12-29 11:49:00,True,2017,"I'm at Salmiya in As Sālimīyah, Muḩāfaz̧at Ḩawallī ",29.337513,48.081867,Hawalli,Salmiya,['https://t.co/RNsfgNN3Lf'],2.0,GhIJkPmAQGdWPUARkc8rnnoKSEA,"['establishment', 'point_of_interest', 'police', 'premise', 'plus_code', 'route', 'neighborhood', 'political', 'locality', 'political', 'administrative_area_level_1', 'political', 'country', 'political']"
1543,2898761000.0,en,2018-05-16 17:52:00,False,2018,I'm at Kuwait City in Kuwait ,29.37808,47.97339,Capital,Qibla,['https://t.co/3yiq1jd5Q5'],,,
1544,2898761000.0,en,2018-03-08 21:23:00,False,2018,"I'm at Tobys Estate in Kuwait city, Kuwait ",29.3752,47.978188,Capital,Qibla,['https://t.co/0umaYm0YFH'],4.0,GhIJjnVxGw1gPUAReauuQzX9R0A,"['establishment', 'point_of_interest', 'premise', 'street_address', 'route', 'plus_code', 'neighborhood', 'political', 'political', 'sublocality', 'sublocality_level_1', 'locality', 'political', 'administrative_area_level_1', 'political', 'country', 'political']"
1545,295356100.0,en,2018-03-05 00:28:00,False,2018,Just posted a photo @ Kuwait ,29.166668,47.6,Jahra,Kabed,['https://t.co/88HEIE5jZs'],,,
1546,1.07e+18,tr,2019-03-22 10:28:00,True,2019,I'm at Mubarak Al Kabir in Muhafazat Mubarak al Kabir ,28.680159,48.37184,Ahmadi,Sabah Al-Ahmad Al-Bahrya,['https://t.co/aZ42r6GLBk'],1.0,GhIJgBR15h6uPEARHaz_c5gvSEA,"['cafe', 'establishment', 'food', 'point_of_interest', 'plus_code', 'route', 'locality', 'political', 'neighborhood', 'political', 'administrative_area_level_1', 'political', 'country', 'political']"
1547,1.07e+18,ar,2019-11-22 02:30:00,True,2019,I'm at دوانية النصار-كيفان ,29.333288,47.966362,Capital,Keefan,['https://t.co/K9FSTp5Imq'],4.0,GhIJNSbEXFJVPUARbwwBwLH7R0A,"['premise', 'establishment', 'point_of_interest', 'transit_station', 'street_address', 'route', 'plus_code', 'neighborhood', 'political', 'political', 'sublocality', 'sublocality_level_1', 'administrative_area_level_1', 'political', 'country', 'political']"
1548,1.07e+18,ca,2022-05-23 23:27:00,False,2022,"I'm at مطار الكويت الدولي - @kuwaitairports in Al Farwānīyah, Al Farwaniyah w/ @ams__36 ",29.23941,47.971497,Farwaniya,Airport,['https://t.co/57l7iyw2Q6'],1.0,GhIJ21VI-Uk9PUARwJSBA1r8R0A,"['airport', 'establishment', 'point_of_interest', 'plus_code', 'route', 'administrative_area_level_1', 'political', 'country', 'political']"
1549,1.07e+18,en,2019-08-15 18:15:00,False,2019,"I'm at Ice Skating Rink in Kuwait City, Kuwait ",29.360401,47.977245,Capital,Hadeyk Al-Soor,['https://t.co/qqUFxjqcUW'],1.0,GhIJGXJsPUNcPUAR-pY5XRb9R0A,"['establishment', 'park', 'point_of_interest', 'plus_code', 'route', 'neighborhood', 'political', 'political', 'sublocality', 'sublocality_level_1', 'locality', 'political', 'administrative_area_level_1', 'political', 'country', 'political']"
1550,1.07e+18,ar,2019-10-11 18:18:00,True,2019,I'm at مزارع العبدلي ,30.035105,47.74792,Jahra,Abdaly,['https://t.co/ebhgd6bgym'],0.0,GhIJE-0qpPwIPkARHQOy17vfR0A,"['plus_code', 'establishment', 'park', 'point_of_interest', 'locality', 'political', 'administrative_area_level_1', 'political', 'country', 'political']"
1551,1.07e+18,en,2019-11-04 10:35:00,False,2019,".@turkiaald (@ Toby’s Estate in Kuwait City, Al Kuwayt) ",29.341185,47.941998,Capital,Shuwaikh Industrial - 1,['https://t.co/3RUMTzTFRY'],4.0,GhIJweJw5ldXPUAR3nL1Y5P4R0A,"['clothing_store', 'establishment', 'point_of_interest', 'store', 'street_address', 'premise', 'route', 'plus_code', 'political', 'sublocality', 'sublocality_level_1', 'locality', 'political', 'administrative_area_level_1', 'political', 'country', 'political']"
1552,1.07e+18,tr,2020-07-17 19:37:00,True,2020,I'm at Abdulla Al-Mubarak ,29.242952,47.90568,Farwaniya,Abdullah Al-Mubarak,['https://t.co/FcnHcIg4uE'],3.0,GhIJb38uGjI-PUARFVJ-Uu3zR0A,"['premise', 'establishment', 'point_of_interest', 'street_address', 'plus_code', 'route', 'neighborhood', 'political', 'locality', 'political', 'administrative_area_level_1', 'political', 'country', 'political']"
1553,1.07e+18,un,2020-05-25 00:12:00,False,2020,عساكم من عوداه❤️ (@ Granada-غرناطه in Al Kuwayt) ,29.310947,47.876877,Capital,Gharnada,"['https://t.co/L1EUlyUVAU', 'https://t.co/5BiwLoHZ6u']",2.0,GhIJEMr7OJpPPUARq85qgT3wR0A,"['street_address', 'establishment', 'point_of_interest', 'transit_station', 'plus_code', 'route', 'neighborhood', 'political', 'political', 'sublocality', 'sublocality_level_1', 'administrative_area_level_1', 'political', 'country', 'political']"
1554,1.07e+18,en,2020-06-03 14:58:00,False,2020,I'm at Costa Coffe in Al Ahmadi ,29.195017,48.109783,Mubarak Al-Kabeer,Abu Ftaira,['https://t.co/ng7cEzn6zV'],1.0,GhIJ_ilVouwxPUAREVSNXg0OSEA,"['establishment', 'food', 'point_of_interest', 'restaurant', 'plus_code', 'route', 'political', 'sublocality', 'sublocality_level_1', 'neighborhood', 'political', 'administrative_area_level_1', 'political', 'country', 'political']"
1555,558061100.0,en,2018-05-26 00:16:00,True,2018,"I'm at Toby’s Estate in Kuwait City, Al Kuwayt w/ @a_alshreedah @f1_almurjan @4_alshatti @falsaanad… ",29.341185,47.941998,Capital,Shuwaikh Industrial - 1,['https://t.co/U4sh0sdGWP'],4.0,GhIJweJw5ldXPUAR3nL1Y5P4R0A,"['clothing_store', 'establishment', 'point_of_interest', 'store', 'street_address', 'premise', 'route', 'plus_code', 'political', 'sublocality', 'sublocality_level_1', 'locality', 'political', 'administrative_area_level_1', 'political', 'country', 'political']"
1556,8.44e+17,en,2019-07-26 21:50:00,True,2019,I'm at Jalboot Village in Al Ahmadi w/ @m7enzii ,28.680159,48.37184,Ahmadi,Sabah Al-Ahmad Al-Bahrya,['https://t.co/GrrdgWKdfM'],1.0,GhIJgBR15h6uPEARHaz_c5gvSEA,"['cafe', 'establishment', 'food', 'point_of_interest', 'plus_code', 'route', 'locality', 'political', 'neighborhood', 'political', 'administrative_area_level_1', 'political', 'country', 'political']"
1557,8.44e+17,un,2018-03-12 17:51:00,False,2018,حفل تفوق الحمدالله \U0001f64f\U0001f3fb\U0001f64c\U0001f3fb (@ Crowne Plaza Hotel in Al Farwaniyah Governate) ,29.270533,47.968216,Farwaniya,Farwaniya,['https://t.co/eswlHlCBLb'],1.0,GhIJIH2TpkFFPUARYrt7gO77R0A,"['establishment', 'point_of_interest', 'plus_code', 'route', 'neighborhood', 'political', 'locality', 'political', 'administrative_area_level_1', 'political', 'country', 'political']"
1558,8.44e+17,un,2020-11-01 19:58:00,False,2020,"I'm at مستشفى الجهراء in Al Jahra, Al Jahrah ",29.337164,47.678192,Jahra,Qasr,['https://t.co/z15tL9e4cP'],,,
1559,8.44e+17,lv,2019-11-08 22:54:00,True,2019,I'm at Bnaider 258 in Al Aḩmadī w/ @dhari_74 @4_alshatti ,28.811892,48.277573,Ahmadi,Shalihat,['https://t.co/tpj4a8sEc6'],1.0,GhIJUeJzJ9jPPEARVaAWg4cjSEA,"['establishment', 'lodging', 'point_of_interest', 'plus_code', 'route', 'premise', 'neighborhood', 'political', 'administrative_area_level_1', 'political', 'country', 'political']"
1560,8.44e+17,en,2020-01-08 10:16:00,False,2020,I'm at Adan Hospital ,29.135939,48.096687,Ahmadi,Hadiya,['https://t.co/1CNPr2Pokp'],2.0,GhIJPUD35cwiPUARY3lXPWAMSEA,"['establishment', 'health', 'hospital', 'point_of_interest', 'premise', 'plus_code', 'route', 'neighborhood', 'political', 'locality', 'political', 'administrative_area_level_1', 'political', 'country', 'political']"
1561,8.44e+17,un,2019-06-26 08:00:00,False,2019,"I'm at مستشفى جابر الاحمد الجابر الصباح in South Surra, Kuwait w/ @os_alosaimii @mh_al39emy ",29.274776,48.014305,Hawalli,Shohdaa,['https://t.co/lDPyV56WKh'],2.0,GhIJxrlNuFdGPUARq5UJv9QBSEA,"['establishment', 'health', 'point_of_interest', 'premise', 'plus_code', 'route', 'political', 'sublocality', 'sublocality_level_1', 'administrative_area_level_1', 'political', 'country', 'political']"
1562,2832728300.0,en,2020-01-23 22:30:00,False,2020,"I'm at Souq Al Mubarakiya in Kuwait City, Al Asimah ",29.374634,47.974472,Capital,Qibla,['https://t.co/hJTh25m0tT'],3.0,GhIJPPiJA-hfPUAREW-df7v8R0A,"['establishment', 'food', 'point_of_interest', 'restaurant', 'street_address', 'street_address', 'plus_code', 'route', 'neighborhood', 'political', 'political', 'sublocality', 'sublocality_level_1', 'locality', 'political', 'administrative_area_level_1', 'political', 'country', 'political']"
1563,7.82e+17,ca,2019-11-17 12:07:00,False,2019,"I'm at ستاربكس - @starbucks in Kuwait City, Al Asimah ",29.357145,47.99838,Capital,Mansouriya,['https://t.co/HqHgNBIN5J'],2.0,GhIJEO7O2m1bPUARgH106sr_R0A,"['establishment', 'point_of_interest', 'premise', 'plus_code', 'route', 'neighborhood', 'political', 'political', 'sublocality', 'sublocality_level_1', 'administrative_area_level_1', 'political', 'country', 'political']"
1564,7.82e+17,tr,2020-06-03 14:50:00,False,2020,I'm at Abdulla Al-Mubarak ,29.243948,47.901875,Farwaniya,Abdullah Al-Mubarak,['https://t.co/yPHfHxo1Fj'],4.0,GhIJs-xJYHM-PUARPgrXo3DzR0A,"['establishment', 'point_of_interest', 'shopping_mall', 'premise', 'street_address', 'route', 'plus_code', 'neighborhood', 'political', 'locality', 'political', 'administrative_area_level_1', 'political', 'country', 'political']"
1565,7.82e+17,en,2019-12-11 21:15:00,False,2019,I'm at Alkout  New Extension in Al Ahmadi ,29.078571,48.139458,Ahmadi,Fahaheel,['https://t.co/2XfEnvlfcX'],2.0,GhIJ_mmjOh0UPUARMZV-wtkRSEA,"['clothing_store', 'establishment', 'point_of_interest', 'store', 'street_address', 'plus_code', 'neighborhood', 'political', 'political', 'sublocality', 'sublocality_level_1', 'administrative_area_level_1', 'political', 'country', 'political']"
1566,7.82e+17,un,2018-02-02 20:11:00,True,2018,"I'm at ستاربكس in Kuwait City, Hawally Governorate ",29.3216,48.017532,Hawalli,Jabriya,['https://t.co/CVBnMM7tFo'],4.0,GhIJw2SqYFRSPUARFVETfT4CSEA,"['street_address', 'beauty_salon', 'establishment', 'point_of_interest', 'street_address', 'route', 'plus_code', 'neighborhood', 'political', 'locality', 'political', 'administrative_area_level_1', 'political', 'country', 'political']"
1567,7.82e+17,ca,2018-11-17 22:47:00,True,2018,"I'm at ستاربكس - @starbucks in Kuwait City, Al Asimah w/ @fatmaalabdeen_ ",29.357145,47.99838,Capital,Mansouriya,['https://t.co/Qy4ecO7e2G'],2.0,GhIJEO7O2m1bPUARgH106sr_R0A,"['establishment', 'point_of_interest', 'premise', 'plus_code', 'route', 'neighborhood', 'political', 'political', 'sublocality', 'sublocality_level_1', 'administrative_area_level_1', 'political', 'country', 'political']"
1568,7.82e+17,un,2018-11-20 08:43:00,False,2018,I'm at مدينة الكويت in Kuwait ,29.37808,47.97339,Capital,Qibla,['https://t.co/IAZuL38Flm'],,,
1569,7.82e+17,en,2019-05-02 17:10:00,False,2019,"I’m at Cinescape (at @CinescapeQ8 in Al Rai, Al Farwaniyah Governate) ",29.329105,47.99905,Capital,Rawda,['https://t.co/iV1Qvxqyoo'],2.0,GhIJOPOrOUBUPUARz4jS3uD_R0A,"['clothing_store', 'establishment', 'point_of_interest', 'store', 'street_address', 'plus_code', 'route', 'neighborhood', 'political', 'political', 'sublocality', 'sublocality_level_1', 'administrative_area_level_1', 'political', 'country', 'political']"
1570,463692670.0,un,2019-12-27 16:28:00,True,2019,"I'm at Caf Cafe Avenus in الكويت, الفروانية ",29.30181,47.931255,Farwaniya,Al-Rai,['https://t.co/saoAarke5A'],2.0,GhIJEpuPa0NNPUARRZ4kXTP3R0A,"['electronics_store', 'establishment', 'point_of_interest', 'store', 'premise', 'plus_code', 'route', 'neighborhood', 'political', 'political', 'sublocality', 'sublocality_level_1', 'administrative_area_level_1', 'political', 'country', 'political']"
1571,8.37e+17,en,2019-11-14 15:08:00,False,2019,I'm at Mangaf ,29.101637,48.13274,Ahmadi,Mangaf,['https://t.co/PISCiZPbkh'],4.0,GhIJRRDn4QQaPUARfm_Tn_0QSEA,"['establishment', 'food', 'point_of_interest', 'restaurant', 'premise', 'street_address', 'street_address', 'plus_code', 'route', 'neighborhood', 'political', 'locality', 'political', 'administrative_area_level_1', 'political', 'country', 'political']"
1572,8.37e+17,ar,2020-10-30 05:33:00,True,2020,I'm at بنص البر ,29.336868,47.432713,Jahra,Rexah,"['https://t.co/kIB0GQA61H', 'https://t.co/gfi1ltoEKW']",,,
1573,8.37e+17,en,2019-12-06 22:48:00,True,2019,I'm at Mangaf ,29.101637,48.13274,Ahmadi,Mangaf,['https://t.co/iJoiVsM7Po'],4.0,GhIJRRDn4QQaPUARfm_Tn_0QSEA,"['establishment', 'food', 'point_of_interest', 'restaurant', 'premise', 'street_address', 'street_address', 'plus_code', 'route', 'neighborhood', 'political', 'locality', 'political', 'administrative_area_level_1', 'political', 'country', 'political']"
1574,8.37e+17,in,2018-03-21 18:31:00,False,2018,I'm at Masaha 13 in Industrial shuwaikh ,29.341402,47.938305,Capital,Shuwaikh Industrial - 1,['https://t.co/gFTqKvtAhi'],1.0,GhIJ-8kYH2ZXPUARLlbUYBr4R0A,"['cafe', 'establishment', 'food', 'point_of_interest', 'store', 'plus_code', 'route', 'political', 'sublocality', 'sublocality_level_1', 'locality', 'political', 'administrative_area_level_1', 'political', 'country', 'political']"
1575,8.37e+17,en,2018-09-02 18:38:00,False,2018,I'm at IHC GYM ,29.30085,47.90616,Farwaniya,Riggae,['https://t.co/hRqwkA7qq0'],,,
1576,8.37e+17,ar,2020-01-30 08:13:00,False,2020,"صباح الخير (@ الهيئة العامة للتعليم التطبيقي والتدريب in الكويت, Al Asimah) ",29.331213,47.981728,Capital,Adeilia,['https://t.co/kVSGG5XUcY'],2.0,GhIJkwILYMpUPUARo8haQ6n9R0A,"['establishment', 'point_of_interest', 'premise', 'plus_code', 'route', 'neighborhood', 'political', 'political', 'sublocality', 'sublocality_level_1', 'administrative_area_level_1', 'political', 'country', 'political']"
