,user_id,date,is_weekend,text,lat,lng,governorate,area
391,4298785300.0,2020-01-07 17:58:00,False,I'm at استاد جابر الأحمد الدولي - @shababjs in Al Farwaniyah Governate w/ @abdulwahabalr__ ,29.27195,47.918716,Farwaniya,Ardhiya - 6
392,4298785300.0,2019-04-10 08:46:00,False,"I'm at مستشفى العدان..  الجلديه in Hadiya, Al Ahmadi Governorate ",29.27277,48.044872,Hawalli,Mubarak Al-Abdullah Al-Gaber
393,4298785300.0,2020-12-12 19:49:00,True,I'm at الوفره in alwafra ,28.562775,48.0646,Ahmadi,Al-Wafra Farms
394,8e+17,2018-04-04 22:46:00,False,"\U0001f60d (@ مطعم فريج صويلح in Salmiyah, Hawalli Governorate w/ @aliak551) ",29.339195,48.067932,Hawalli,Salmiya
395,8e+17,2018-10-28 14:21:00,False,"I'm at Toby’s Estate in Kuwait City, Al Kuwayt ",29.341185,47.941998,Capital,Shuwaikh Industrial - 1
396,8e+17,2018-04-05 16:35:00,False,I'm at العقيلة ,29.171013,48.100174,Ahmadi,Egaila
397,8e+17,2020-02-12 14:53:00,False,I'm at مستشفى الرازي لجراحة العظام ,29.323229,47.894264,Capital,Shuwaikh Health
398,8e+17,2020-06-05 09:02:00,True,"I'm at The Kind Ones in Kuwait City, Al Asimah Governate ",29.373657,47.97991,Capital,Qibla
399,8e+17,2018-06-14 01:28:00,False,I'm at مطعم زوفا -لبناني ,29.1747,48.097954,Ahmadi,Egaila
400,8e+17,2019-08-26 01:42:00,False,"I'm at ستاربكس in Al-Andalus, Al Asimah w/ @itlulux ",29.301489,47.901245,Farwaniya,Andalous
401,8e+17,2018-03-09 20:59:00,True,"I'm at Starbucks in Mishref, State of Kuwait w/ @aishaalmuttar_ ",29.280827,48.0691,Hawalli,Mishref
402,8e+17,2018-03-11 12:07:00,False,I'm at مدرسة سلمان الفارسي للثانوية بنين ,29.303091,47.871223,Farwaniya,Andalous
403,8e+17,2019-06-24 19:05:00,False,"I'm at DOH! in Kuwait City, Al Kuwayt ",29.373695,47.970047,Capital,Qibla
404,2595598600.0,2019-03-28 08:26:00,False,"اللهم اشفي امي و قومها بسلامه ادولها دشت عمليات (@ Farwania Hospital in Farwaniya, Al Farwaniyah Governate) ",29.166668,47.6,Jahra,Kabed
405,2595598600.0,2018-10-23 22:29:00,False,I'm at كوزمو سالمية Cozmo  ,29.328625,48.079754,Hawalli,Salmiya
406,2595598600.0,2019-04-04 15:41:00,False,I'm at black star salon ,29.24913,48.038567,Mubarak Al-Kabeer,Wosta
407,2595598600.0,2018-10-03 19:36:00,False,"I'm at اشاره الشويخ و كيفان in Kuwait City, Al Asimah ",29.333742,47.95169,Capital,Shuwaikh Industrial - 1
408,8.21e+17,2018-03-06 22:12:00,False,"I'm at Dose Caf\xe9 in Kuwait City, Al Asimah Governate ",29.373953,47.979702,Capital,Qibla
409,8.21e+17,2020-07-05 13:59:00,False,"I'm at Starbucks in مدينة الكويت, الشويخ ",29.341368,47.942196,Capital,Shuwaikh Industrial - 1
410,8.21e+17,2018-01-10 03:15:00,False,I'm at Qurtuba in Kuwait ,29.314798,47.987644,Capital,Qortuba
411,8.21e+17,2018-04-25 14:11:00,False,"I'm at Coff Cafe in Al Kuwayt, kuwait ",29.293821,47.91554,Farwaniya,Ardhiya - 6
412,8.21e+17,2019-05-02 05:46:00,False,"I'm at كيفان in Kayfān, Al Asimah ",29.328562,47.98141,Capital,Adeilia
413,8.21e+17,2018-08-28 05:48:00,False,فيك من فلسفه قهوتي الشي الكثير اثنينكم فالحقيقه تعدلون المزاج !,29.316727,47.72202,Jahra,Saad Al-Abdallah
414,8.21e+17,2018-09-01 22:25:00,True,I'm at Haitham rest ,29.292751,47.969402,Farwaniya,Khaitan
415,8.21e+17,2019-12-19 16:27:00,False,I'm at Al Mulla &amp; Behbehani Service Center in Kuwait city ,29.3172,47.929752,Capital,Shuwaikh Industrial - 3
416,8.21e+17,2018-02-09 17:01:00,True,I'm at Jalboot Village in Al Ahmadi ,28.680082,48.371796,Ahmadi,Sabah Al-Ahmad Al-Bahrya
417,8.21e+17,2019-10-03 19:31:00,False,I'm at Yolo Caffe in ABU ALHASANI ,29.214775,48.103504,Mubarak Al-Kabeer,Fineitees
418,8.21e+17,2018-04-26 17:56:00,False,"I'm at West Mishrif (Block 1) in Hawalli, Kuwait, Kuwait ",29.281363,48.050102,Hawalli,Mubarak Al-Abdullah Al-Gaber
419,4551696000.0,2018-03-14 22:08:00,False,"I'm at عصير تايم - الجابرية in Jabriya, Hawalli ",29.322393,48.016487,Hawalli,Jabriya
420,2873074400.0,2018-02-18 22:25:00,False,"I'm at Canephora in Kuwait City, Al Kuwayt ",29.36951,47.97071,Capital,Qibla
421,7.79e+17,2018-11-23 00:52:00,True,I'm at Jaber Alahmad City in Kuwait City ,29.33486,47.771427,Capital,Jaber Al-Ahmad
422,7.79e+17,2019-06-28 02:13:00,True,"I'm at شاليهات ٢٧٨ in Al Khiran, Al Asimah w/ @5mutirii1 ",28.666426,48.36747,Ahmadi,Sabah Al-Ahmad Al-Bahrya
423,7.79e+17,2018-12-21 19:53:00,True,"I'm at \xdcshk in Kuwait City, Al Kuwayt ",29.380655,47.991516,Capital,Sharq
424,7.79e+17,2020-02-07 23:13:00,True,Assala night🔛🤩 ,29.274523,47.89547,Farwaniya,Sabah Al-Nasser
425,7.79e+17,2018-10-01 07:18:00,False,I'm at ثنوية عيسى عبدالله الهولي ,29.163042,48.103733,Ahmadi,Egaila
426,7.79e+17,2022-05-09 20:43:00,False,I'm at Freej Sowaileh ,29.339191,48.06803,Hawalli,Salmiya
427,7.79e+17,2018-11-26 17:19:00,False,I'm at Abdulla Al-Mubarak w/ @kingjay199 ,29.24236,47.90048,Farwaniya,Abdullah Al-Mubarak
428,7.79e+17,2019-03-30 15:25:00,True,I'm at برج كريستال ,29.19516,48.109615,Mubarak Al-Kabeer,Abu Ftaira
429,7.79e+17,2020-08-04 07:27:00,False,"I'm at Chalet K278 in Al Khiran, Al Asimah ",28.667542,48.366028,Ahmadi,Sabah Al-Ahmad Al-Bahrya
430,7.79e+17,2018-06-13 10:13:00,False,I'm at Love street in Kuwait ,29.346228,47.98439,Capital,Abdullah Al-Salem
431,7.79e+17,2021-02-27 22:07:00,True,I'm at Dubai'ya 233 w/ @shm_96x @_iseventysix ,28.923834,48.2062,Ahmadi,Shalihat
432,8.52e+17,2020-09-23 04:27:00,False,"I'm at ممشى مشرف in Mishref, Hawalli Governorate ",29.278051,48.06531,Hawalli,Mishref
433,8.52e+17,2019-06-27 23:37:00,False,"I'm at Al-Raya Center in Kuwait City, Al Asimah w/ @soud_suliman ",29.377096,47.9904,Capital,Sharq
434,8.52e+17,2019-10-27 07:01:00,False,"I'm at Mishref in Mishref, Al Asimah ",29.279478,48.06328,Hawalli,Mishref
435,8.52e+17,2019-05-02 00:55:00,False,"I'm at Rawda in Ar-Rawḍah, Al Asimah ",29.328562,47.98141,Capital,Adeilia
436,8.52e+17,2019-06-27 05:50:00,False,I'm at Abdulla Al-Mubarak ,29.243986,47.9108,Farwaniya,Abdullah Al-Mubarak
437,8.52e+17,2018-01-04 12:23:00,False,"I'm at أسواق القرين in صبحان, Mubarak Al-Kabeer ",29.19846,48.0491,Mubarak Al-Kabeer,South Wosta
438,8.52e+17,2019-01-03 01:15:00,False,"I'm at Mishref in Mishref, Al Asimah ",29.2809,48.067547,Hawalli,Mishref
439,8.52e+17,2018-02-08 07:58:00,False,تععععب (@ مستوصف الصباحية) ,29.107151,48.107662,Ahmadi,Subahiya
440,8.52e+17,2019-10-26 20:22:00,True,I'm at ALKOUT Mall in Al Ahmadi ,29.078838,48.138863,Ahmadi,Fahaheel
441,3571443700.0,2018-11-28 10:45:00,False,"I'm at الهيئة العامة للتعليم التطبيقي والتدريب in الكويت, Al Asimah ",29.331213,47.981728,Capital,Adeilia
442,3571443700.0,2018-11-23 19:42:00,True,"I'm at Tobys Estate in Kuwait city, Kuwait w/ @akhuzaiel ",29.3752,47.978188,Capital,Qibla
443,2685973500.0,2019-12-16 09:19:00,False,I'm at The Kind Ones in Al Ahmadi ,29.095833,48.137157,Ahmadi,Mangaf
444,7.67e+17,2018-11-25 03:13:00,False,"I'm at Kuwait International Airport in Al Farwānīyah, Al Farwaniyah ",29.24063,47.97117,Farwaniya,Airport
445,7.67e+17,2018-06-21 22:35:00,False,"I'm at Slider Station in Kuwait City, Kuwait ",29.376583,47.96922,Capital,Qibla
446,7.67e+17,2017-12-30 18:09:00,True,"I'm at مطار الكويت الدولي in Al Farwānīyah, Al Farwaniyah w/ @el3nzi23x_ ",29.240658,47.970993,Farwaniya,Airport
447,7.67e+17,2018-11-24 01:42:00,True,I'm at StarBucks (DriveThru) ,29.382578,47.99607,Capital,Sharq
448,7.67e+17,2019-04-22 14:39:00,False,"🚶🏻‍♀️🚶🏻‍♀️🚶🏻‍♀️ (@ حديقة الشهيد - @alshaheedpark in Kuwait City, Al Kuwayt) ",29.30332,47.941692,Farwaniya,Al-Rai
449,7.67e+17,2019-08-26 15:55:00,False,"I'm at Woop Fruit Bar in Salmiya, Hawalli w/ @almorge_ ",29.335459,48.0887,Hawalli,Salmiya
450,7.67e+17,2018-07-05 20:27:00,False,"I'm at Salhiyah in Kuwait City, Al Kuwayt w/ @_bay29_ ",29.364075,47.96689,Capital,Qibla
451,7.67e+17,2018-08-24 21:26:00,True,"I'm at @AlHamraTower in Sharq, Kuwait ",29.378616,47.9927,Capital,Sharq
452,7.67e+17,2018-01-04 08:56:00,False,"I'm at كلية الآداب - @k_university in Kaifan, Al Asimah ",29.340391,47.951294,Capital,Keefan
453,1332266600.0,2019-08-13 09:40:00,False,بالاخلاق الرفيعة ، وبالصبر الجميل ، وبحسن الكلام ، وبالصمت الانيق ، وبالتعاملات الراقية ، نستطيع ان نملك القلوب ..… ,29.32902,47.998764,Capital,Rawda
454,4871883300.0,2019-01-02 22:55:00,False,"I'm at Chalet K278 in Al Khiran, Al Asimah ",28.665289,48.36616,Ahmadi,Sabah Al-Ahmad Al-Bahrya
455,4871883300.0,2018-03-10 19:45:00,True,I'm at Qadsia sporting club in Kuwait ,29.339981,48.032253,Hawalli,Hawalli
456,8.85e+17,2019-11-10 07:32:00,False,☕️,29.272923,47.865047,Farwaniya,Sabah Al-Nasser
457,8.85e+17,2020-09-30 16:42:00,False,"I'm at @HiltonHotels in Manqaf, Al Ahmadi ",29.116259,48.136204,Ahmadi,Mangaf
458,8.85e+17,2019-10-31 13:37:00,False,"I'm at Rumaithiya Co-op - @ramooth1968 in Kuwait City, Hawally Governorate ",29.31697,48.078453,Hawalli,Rumaithiya
459,8.85e+17,2017-12-28 18:46:00,False,I'm at CAF cafe ,29.376312,47.97846,Capital,Sharq
460,8.85e+17,2020-10-06 21:36:00,False,"I'm at The Avenues in Kuwait City, Al Farwaniyah Governorate ",29.303312,47.939022,Farwaniya,Al-Rai
461,8.85e+17,2019-04-05 11:13:00,True,یه موقع هایی اصاً و حالِ هیچی نی...#shayea #kaqaz #ho3ein @ فاز٢ پاداد   phase 2 padad shahr ,29.26062,48.02192,Mubarak Al-Kabeer,Wosta
462,8.85e+17,2020-09-23 04:58:00,False,I'm at جاخور الحمدان ,29.096365,47.758625,Jahra,Kabed
463,3211922200.0,2018-03-16 16:20:00,True,I'm at Sea View in Kuwait الكويت ,29.136454,48.13168,Ahmadi,Mahboula
464,8.76e+17,2018-04-29 11:45:00,False,I'm at Starbucks ,29.270208,48.033623,Hawalli,Shohdaa
465,8.76e+17,2018-05-01 20:15:00,False,"\U0001f497 (@ Dar Al Shifa Hospital in Kuwait City, Hawalli Governorate) ",29.334538,48.01444,Hawalli,Hawalli
466,8.76e+17,2018-11-22 20:17:00,False,"I'm at Arabica % Al-Salhiya in Kuwait City, Al Kuwayt ",29.363113,47.966393,Capital,Qibla
467,8.76e+17,2019-11-10 17:36:00,False,"touchdown 🇰🇼 (@ Kuwait International Airport - @kuwaitairports in Al Farwānīyah, Al Farwaniyah) ",29.23941,47.971497,Farwaniya,Airport
468,8.76e+17,2019-01-10 16:18:00,False,"I'm at Murouj in Sabhan, Kuwait City, Mubarak Al-kabeer ",29.26113,48.02199,Mubarak Al-Kabeer,Wosta
469,8.76e+17,2018-03-23 21:32:00,True,"I'm at Slider Station in Kuwait City, Kuwait w/ @mesharimandani ",29.376583,47.96922,Capital,Qibla
470,8.76e+17,2018-05-07 10:35:00,False,#Dramaseries#Lakorn_ch7 ,29.339554,48.09099,Hawalli,Salmiya
471,8.76e+17,2018-03-01 23:12:00,False,I'm at مستشفى جابر الاحمد للقوات المسلحه in صبحان ,29.24913,48.038567,Mubarak Al-Kabeer,Wosta
472,4928390700.0,2018-06-02 22:25:00,True,I'm at MUG coffee house ,29.099258,48.13718,Ahmadi,Mangaf
473,7.51e+17,2018-06-27 20:55:00,False,I'm at Kuwait City in Kuwait ,29.37808,47.97339,Capital,Qibla
474,7.51e+17,2019-10-26 21:20:00,True,I'm at Kabd in الأحمدي ,29.134298,47.807625,Ahmadi,Al-Maqwa Region
475,7.51e+17,2019-07-23 18:19:00,False,"I'm at La Rosa in Kuwait City, Al Kuwayt ",29.376526,47.977947,Capital,Sharq
476,7.51e+17,2018-01-19 18:58:00,True,صارت معجزه بهالوقت نلقى شخص افعاله تسبق كلامه \U0001f60f (@ STOCKHOLM Coffee &amp; Bakery) ,29.264341,47.95742,Farwaniya,Dajeej
477,7.51e+17,2018-04-06 15:20:00,True,I'm at AlFerdous ,29.288645,47.86894,Farwaniya,Firdous
478,7.71e+17,2020-02-11 07:47:00,False,"I'm at College of Law in Kuwait City, Al Asimah ",29.342577,47.915447,Capital,Shuwaikh Education
479,7.71e+17,2019-10-31 00:49:00,False,I'm at مدينه جابر الاحمد السكنيه w/ @othman68_ ,29.349728,47.75901,Capital,Jaber Al-Ahmad
480,7.71e+17,2018-01-29 08:55:00,False,"@k_university (@ College of Arts in Kaifan, Al Asimah w/ @___sixtyseven) ",29.34023,47.951126,Capital,Keefan
481,7.71e+17,2019-12-23 02:56:00,False,I'm at مدينه جابر الاحمد السكنيه w/ @jm__al7arbi @sealrashed ,29.349728,47.75901,Capital,Jaber Al-Ahmad
482,7.71e+17,2018-01-18 17:49:00,False,"(@ B+F Open Flame Kitchen in South Surra, Kuwait) ",29.266764,47.99286,Hawalli,Zahra
483,7.71e+17,2018-01-21 05:01:00,False,I'm at ديوان ال ناعور ,29.119604,48.105167,Ahmadi,Subahiya
484,7.71e+17,2019-01-02 19:23:00,False,I'm at ملعب مدرسة ابن زهير الأندلسي ,29.237335,48.07744,Mubarak Al-Kabeer,Al-Adan
485,7.71e+17,2018-11-15 22:28:00,False,I'm at Yarmouk Block 2 ,29.305008,47.967197,Capital,Yarmouk
486,7.71e+17,2020-07-15 21:20:00,False,I'm at D1 Alshaheen🏡 in Al Jahrah ,29.351992,47.76869,Capital,Jaber Al-Ahmad
487,7.71e+17,2018-04-14 11:07:00,True,I'm at Kuwait Riding Center in sabhan ,29.24987,48.01072,Mubarak Al-Kabeer,Wosta
488,7.49e+17,2020-09-10 13:33:00,False,I'm at المطلاع كيلو ٣٦ ,29.7068,47.673923,Jahra,Umm Al-Aish
489,7.49e+17,2018-08-19 02:03:00,False,يلا ستانسو جيت\U0001f926\U0001f3fb‍♂️\U0001f605 (@ مطار الكويت الدولي) ,29.242123,47.969326,Farwaniya,Airport
490,7.49e+17,2018-03-17 03:17:00,True,I'm at عبدالله المبارك ,29.24549,47.892876,Farwaniya,Abdullah Al-Mubarak
491,7.49e+17,2018-04-12 16:26:00,False,"I'm at Grand Avenue in Kuwait, Al ‘Āşimah w/ @shouqi756x_ @alrshiidi_88 @three_five7 ",29.30311,47.938366,Farwaniya,Al-Rai
492,7.49e+17,2019-01-02 19:31:00,False,"I'm at The Avenues in Kuwait City, Al Farwaniyah Governorate ",29.302265,47.93317,Farwaniya,Al-Rai
493,7.49e+17,2018-03-27 22:23:00,False,"I'm at B+F Burgeer Boutique - @burgerboutique_ in Salmiya, Hawalli ",29.347105,48.08558,Hawalli,Salmiya
494,7.49e+17,2018-04-28 17:28:00,True,I'm at ساحة سومو ,29.374802,47.97613,Capital,Qibla
495,7.49e+17,2018-01-04 21:06:00,False,"I'm at MUKHA in Kuwait City, Al Kuwayt w/ @rlyout ",29.375872,47.97781,Capital,Sharq
496,7.49e+17,2019-11-24 18:27:00,False,"I'm at Beach&amp;Girls NIGHT💕 in Kuwait City, Al Kuwayt ",29.369408,48.01425,Capital,Da'ayia
497,7.49e+17,2019-10-08 14:51:00,False,I'm at CTS 7 Chemical Engineering ,29.334919,47.921387,Capital,Shuwaikh Education
498,7.49e+17,2020-02-29 19:34:00,True,"I'm at @CinescapeQ8 in Al Rai, Al Farwaniyah Governate ",29.302341,47.930077,Farwaniya,Al-Rai
499,1405077200.0,2018-08-27 15:21:00,False,"I'm at Chalet K278 in Al Khiran, Al Asimah w/ @bn_khalfan ",28.6639,48.367153,Ahmadi,Sabah Al-Ahmad Al-Bahrya
500,1405077200.0,2018-05-03 16:41:00,False,"I'm at Kaifan in Kayfān, Al Asimah w/ @fahadkw58 ",29.338636,47.963448,Capital,Keefan
501,233463330.0,2018-09-21 14:49:00,True,(( اعْلَمُوا أَنَّمَا الْحَيَاةُ الدُّنْيَا لَعِبٌ وَلَهْوٌ وَزِينَةٌ وَتَفَاخُرٌ بَيْنَكُمْ وَتَكَاثُرٌ فِي الْأَ… ,29.2753,47.99,Hawalli,Zahra
502,233463330.0,2018-03-11 05:44:00,False,"صباح الخير .... \U0001f490\U0001f490\U0001f490 .. #earlyriser @ As Surrah, Al 'Āşimah, Kuwait ",29.2753,47.99,Hawalli,Zahra
503,9.54e+17,2018-06-24 16:37:00,False,I'm at TheAvenues ,29.303835,47.940094,Farwaniya,Al-Rai
504,9.54e+17,2018-12-09 09:26:00,False,I'm at My Coffee in Al Ahmadi ,29.137714,48.128376,Ahmadi,Mahboula
505,8.56e+17,2019-04-26 23:00:00,True,"I'm at King Fahad Road in Al-Asimah, Al Asimah ",29.318539,48.06333,Hawalli,Rumaithiya
506,8.56e+17,2018-03-27 20:24:00,False,I'm at Arabica % Shuwaikh in Shuwaikh w/ @sa6x__ ,29.342106,47.939472,Capital,Shuwaikh Industrial - 1
507,8.56e+17,2018-12-03 18:12:00,False,كوردو حياكم . (@ العارضية الصناعية) ,29.297712,47.91259,Farwaniya,Ardhiya - 6
508,8.56e+17,2018-10-24 09:36:00,False,I'm at Gulf University for Science &amp; Technology - @gust_official in Kuwait ,29.27343,48.05354,Hawalli,Mubarak Al-Abdullah Al-Gaber
509,8.56e+17,2018-01-14 16:20:00,False,I'm at Al Manshar Rotana Hotel Fahaheel in Fahaheel ,29.07804,48.137585,Ahmadi,Fahaheel
510,286099580.0,2019-08-29 11:00:00,False,"I'm at The Avenues in Kuwait City, Al Farwaniyah Governorate ",29.303497,47.936333,Farwaniya,Al-Rai
511,1016263000.0,2017-12-29 06:27:00,True,"Just posted a photo @ Hawalli, Al 'Āşimah, Kuwait ",29.3328,48.0286,Hawalli,Hawalli
512,450777060.0,2018-11-01 04:48:00,False,I'm at معهد ضباط الصف in Farwaniya ,29.246313,47.937645,Farwaniya,Jaleeb Al-Shuyoukh
513,450777060.0,2018-06-12 00:07:00,False,I'm at Kuwait City in Kuwait ,29.37808,47.97339,Capital,Qibla
514,450777060.0,2018-03-30 20:16:00,True,"I'm at Salhiya Complex in Kuwait City, Al Asimah w/ @_fbn36 ",29.36317,47.96644,Capital,Qibla
515,450777060.0,2019-01-19 17:12:00,True,I'm at Jalboot Village in Al Ahmadi ,28.680159,48.37184,Ahmadi,Sabah Al-Ahmad Al-Bahrya
516,450777060.0,2018-04-13 22:24:00,True,"I'm at Al-Surra in As-Surrah, Al Asimah ",29.312836,48.004166,Capital,Surra
517,450777060.0,2018-06-11 07:11:00,False,I'm at Chabd City ,29.138565,47.80551,Ahmadi,Al-Maqwa Region
518,2862039800.0,2019-09-02 21:23:00,False,حياككم 💛✋🏻 ,29.302183,47.950977,Farwaniya,Al-Rai
519,895912640.0,2018-05-15 15:33:00,False,"I'm at Kuwait International Airport in Al Farwānīyah, Al Farwaniyah ",29.240583,47.9709,Farwaniya,Airport
520,895912640.0,2018-03-01 09:57:00,False,I'm at Building 1 ( ACK) in Mishref ,29.276356,48.05262,Hawalli,Mubarak Al-Abdullah Al-Gaber
521,895912640.0,2019-12-23 20:47:00,False,I'm at اليفيشن  برجر السيف ,29.377558,47.970173,Capital,Al Wagha Al Bahrya
522,308666340.0,2020-06-30 11:00:00,False,الحمدالله🔥تم البيع 🔥لَئِن شَكَرْتُمْ لَأَزِيدَنَّكُمْ🙏🏽الصراف موتورز لبيع وشراء وتثمين السيارات🏎العنوان :اسواق… ,29.195213,48.05308,Mubarak Al-Kabeer,South Wosta
523,308666340.0,2018-10-01 07:48:00,False,السلام عليكم للبيع بورش تيربو ٢٠٠٨ سموك /احمر ماشي ١٠٣ وكاله الكويت سيرفيس منتظم بالوكاله كامل المواصفات شاشه نفيجي… ,29.265408,48.082024,Mubarak Al-Kabeer,Sabah Al-Salem
524,308666340.0,2021-02-14 20:18:00,False,Best oF The Best 🧨🧨🧨🧨🧨#Ferrari S 🇮🇹 ❤️ 🏎 @ الصراف للسيارات ,29.195213,48.05308,Mubarak Al-Kabeer,South Wosta
525,308666340.0,2018-09-23 12:38:00,False,السلام عليكم للبيع وانيت سلفرادو LT قماره موديل ٢٠١٣ اسود /بيج ماشي ٩٢ الف وكاله الكويت سيرفيس منتظم خالي من الأصبا… ,29.333334,48.083332,Hawalli,Salmiya
526,1.08e+18,2020-01-23 12:58:00,False,I'm at فيرجينيا كلينيك ,29.33236,48.049778,Hawalli,Salmiya
527,1.08e+18,2019-08-04 05:41:00,False,"الوقت الذهبي (at @CinescapeQ8 in Al Rai, Al Farwaniyah Governate w/ @m67x_i) ",29.302341,47.930077,Farwaniya,Al-Rai
528,1.08e+18,2019-04-08 08:28:00,False,"I'm at فندق راديسون بلو، الكويت - @radissonblu in Salwá, Kuwait ",29.26782,47.992805,Hawalli,Zahra
529,1.08e+18,2019-11-30 08:44:00,True,😣 (@ كلية الأداب _ جامعة الكويت) ,29.34058,47.950752,Capital,Keefan
530,1.08e+18,2019-11-09 13:39:00,True,الوجهه الثانيه☺️ (@ معرض العطور - ارض المعارض) ,29.270794,48.045364,Hawalli,Mubarak Al-Abdullah Al-Gaber
531,1.08e+18,2019-07-09 20:02:00,False,PHIX الجهاز رقم ١ بالكويت ، وبديل السجائر متوفر الان بالألوان التالية :-الأسود ⚫️و الأزرق 🔵والأبيض ⚪️😱.=========… ,29.34894,48.031403,Hawalli,Sha'ab
532,1.08e+18,2020-11-01 11:24:00,False,I'm at Starbucks ,29.275621,48.086838,Hawalli,Salwa
533,1.08e+18,2019-07-15 23:33:00,False,I'm at مستشفى الرازي لجراحة العظام ,29.323229,47.894264,Capital,Shuwaikh Health
534,1.08e+18,2019-12-03 15:40:00,False,"I'm at Cups Coffee in الكويت, الفروانية w/ @t2_06 ",29.29482,47.90978,Farwaniya,Ardhiya - 6
535,1.08e+18,2019-12-25 22:19:00,False,,29.31578,47.9569,Farwaniya,Al-Rai
536,1.08e+18,2019-07-02 16:23:00,False,"I'm at Building G16 in Kuwait City, Al Kuwayt ",29.338846,47.951553,Capital,Keefan
537,1.08e+18,2019-10-23 20:15:00,False,"📍. (@ Starbucks in Al-Andalus, Al Asimah) ",29.301489,47.901245,Farwaniya,Andalous
538,1.08e+18,2019-09-28 09:27:00,True,مامداني حتى اخذ قهوه💔 (@ صباح السالم) ,29.255692,48.065804,Mubarak Al-Kabeer,Sabah Al-Salem
539,1.08e+18,2020-03-25 06:56:00,False,"I'm at Al-Haji Chalet in 258, Al Ahmadi ",28.812494,48.27842,Ahmadi,Shalihat
540,1.08e+18,2019-04-22 20:53:00,False,"I'm at DOH! in Kuwait City, Al Kuwayt ",29.303408,47.942722,Farwaniya,Al-Rai
541,9.21e+17,2020-06-15 09:54:00,False,انجوينا🌚 ,29.19987,48.049046,Mubarak Al-Kabeer,South Wosta
542,9.21e+17,2019-04-15 22:46:00,False,اللهم احفظ معدلي من غير مكروه .,29.294073,47.909668,Farwaniya,Ardhiya - 6
543,9.21e+17,2018-03-06 17:51:00,False,ياالله\U0001f62b (@ Smartmind in Alzahra) ,29.270836,47.99992,Hawalli,Zahra
544,9.21e+17,2019-07-09 07:17:00,False,"I'm at Al-Khaldiyah in Al-Khāldiyah, Al Kuwayt w/ @badoor98 ",29.327011,47.964836,Capital,Khalidiya
545,9.21e+17,2020-02-26 16:40:00,False,I'm at بنيدر in Al Aḩmadī w/ @a42nx @t_32x @a516x_ @526x1k ,28.79963,48.28045,Ahmadi,Shalihat
546,9.21e+17,2019-04-28 15:21:00,False,#BBMAsTopSosial EXO @weareoneEXO exo are the winner 😎✌,29.321579,47.97294,Capital,Khalidiya
547,9.21e+17,2019-09-27 20:18:00,True,"I'm at Salhiya Complex in Kuwait City, Al Asimah ",29.36412,47.966923,Capital,Qibla
548,1.02e+18,2019-01-20 05:18:00,False,صباح الاشراقه ❤️#وشني,29.333933,47.77217,Capital,Jaber Al-Ahmad
549,1.02e+18,2019-09-15 12:11:00,False,W'@n62ax @dossriix (@ American University of the Middle East - @official_aum in Kuwait w/ @hh71x) ,29.164566,48.09937,Ahmadi,Egaila
550,1.02e+18,2019-06-16 03:58:00,False,"I'm at South Surra in Kuwait city, Kuwait ",29.355799,47.944725,Capital,Shuwaikh
551,1.02e+18,2019-11-11 18:10:00,False,"I'm at The Blind Panda in Kuwait City, Al Asimah Governate ",29.38067,47.992603,Capital,Sharq
552,1.02e+18,2019-04-19 12:23:00,True,"I'm at Dasma in Ad-Dasmah, Al Asimah ",29.302261,47.931114,Farwaniya,Al-Rai
553,1.02e+18,2018-11-24 15:58:00,True,Awake :) (@ ارض المعارض(معرض الكتاب)) ,29.27058,48.047085,Hawalli,Mubarak Al-Abdullah Al-Gaber
554,1.02e+18,2019-10-23 13:17:00,False,حالفه الحياه تمصخرني هل فتره 😴💊💉🏥 (@ Mazaya Medical Center) ,29.32273,48.01512,Hawalli,Jabriya
555,1.02e+18,2020-04-18 13:38:00,True,"I'm at Pick Yo - Vibes in Kuwait, Mubarak Al-Kabeer Governorate ",29.208977,48.105125,Mubarak Al-Kabeer,Abu Ftaira
556,1.02e+18,2019-04-03 21:10:00,False,"I'm at Salhiya Complex in Kuwait City, Al Asimah ",29.2441,47.91144,Farwaniya,Abdullah Al-Mubarak
557,1.02e+18,2019-11-07 22:40:00,False,I'm at صباح السالم ,29.255157,48.068146,Mubarak Al-Kabeer,Sabah Al-Salem
558,1.02e+18,2018-09-30 10:07:00,False,I'm at الكﻻس الغثيث ,29.337221,47.95049,Capital,Keefan
559,1.02e+18,2019-04-02 19:21:00,False,"I'm at Yarmouk in Al-Yarmūk, Al Asimah ",29.238674,47.90607,Farwaniya,Abdullah Al-Mubarak
560,7.61e+17,2018-03-28 14:33:00,False,Match day \U0001f49a (@ Qadsia sporting club in Kuwait) ,29.339981,48.032253,Hawalli,Hawalli
561,7.61e+17,2020-02-22 15:15:00,True,"I'm at The Avenues in Kuwait City, Al Farwaniyah Governorate ",29.303226,47.938713,Farwaniya,Al-Rai
562,7.61e+17,2018-10-27 16:12:00,True,"I'm at Al-Arabi Sports Club النادي العربي الرياضي - @alarabiclub_kw in Al-Manṣūriyah, Al Asimah ",29.356571,47.99986,Capital,Mansouriya
563,7.61e+17,2018-02-20 18:24:00,False,"Best day \U0001f644 (at @TheRegencyQ8 in Kuwait, Al Bida) ",29.31654,48.08931,Hawalli,Rumaithiya
